"id1","id2","materials_1","ObjectTypes_1","materials_2","ObjectTypes_2","element_to_change","element_changed","partition","query"
"costume_022812","costume_034841","fibra | fibra natural | fibra vegetal | cotó","indumentària | peça de vestir | peça de roba principal | vestit jaqueta | vestit de carrer $ indumentària | peça de vestir | peça de roba principal | vestit jaqueta $ indumentària | peça de vestir | roba interior | cosset $ indumentària | peça de vestir | roba interior","fibra | fibra natural | fibra vegetal | cotó","indumentària | peça de vestir | roba interior | samarreta interior","cosset","samarreta interior","test_id","change pod for undershirt."
"costume_022812","costume_033908, costume_033909","fibra | fibra natural | fibra vegetal | cotó","indumentària | peça de vestir | peça de roba principal | vestit jaqueta | vestit de carrer $ indumentària | peça de vestir | peça de roba principal | vestit jaqueta $ indumentària | peça de vestir | roba interior | cosset $ indumentària | peça de vestir | roba interior","fibra | fibra natural | fibra vegetal | cotó","indumentària | peça de vestir | roba interior | sotafaldilles $ indumentària | peça de vestir | roba interior | sotafaldilles | enagos $ indumentària | peça de vestir | roba interior | crinolina $ indumentària | peça de vestir | roba interior","cosset","sotafaldilles","test_id","change pod for petticoat."
"costume_022812","costume_023935","fibra | fibra natural | fibra vegetal | cotó","indumentària | peça de vestir | peça de roba principal | vestit jaqueta | vestit de carrer $ indumentària | peça de vestir | peça de roba principal | vestit jaqueta $ indumentària | peça de vestir | roba interior | cosset $ indumentària | peça de vestir | roba interior","fibra | fibra natural | fibra vegetal | cotó","indumentària | peça de vestir | roba interior | calça $ indumentària | peça de vestir | peça de roba principal | vestit jaqueta $ indumentària | peça de vestir | peça de roba principal | vestit jaqueta | vestit de carrer $ indumentària | peça de vestir | roba interior $ indumentària | roba esportiva | barbote $ indumentària | peça de vestir | peça de roba principal | pantalons curts $ indumentària | peça de vestir | peça de roba principal | pantalons curts | pantalons curts esportius","roba interior","calça","test_id","change underwear for trousers."
"costume_022812","costume_018684","fibra | fibra natural | fibra vegetal | cotó","indumentària | peça de vestir | peça de roba principal | vestit jaqueta | vestit de carrer $ indumentària | peça de vestir | peça de roba principal | vestit jaqueta $ indumentària | peça de vestir | roba interior | cosset $ indumentària | peça de vestir | roba interior","fibra | fibra natural | fibra vegetal | cotó","indumentària | peça de vestir | peça de roba principal | vestit jaqueta $ indumentària | peça de vestir | peça de roba principal | vestit jaqueta | vestit de carrer $ indumentària | peça de vestir | roba interior $ indumentària | peça de vestir | roba interior | cosset","roba interior","cosset","test_id","change underwear for pod."
"costume_022812","costume_033908, costume_033909, costume_034630","fibra | fibra natural | fibra vegetal | cotó","indumentària | peça de vestir | peça de roba principal | vestit jaqueta | vestit de carrer $ indumentària | peça de vestir | peça de roba principal | vestit jaqueta $ indumentària | peça de vestir | roba interior | cosset $ indumentària | peça de vestir | roba interior","fibra | fibra natural | fibra vegetal | cotó","indumentària | peça de vestir | roba interior | sotafaldilles $ indumentària | peça de vestir | roba interior | sotafaldilles | enagos $ indumentària | peça de vestir | roba interior | crinolina $ indumentària | peça de vestir | roba interior","roba interior","crinolina","test_id","change underwear for crinoline."
"costume_022812","costume_033833, costume_033880, costume_034454","fibra | fibra natural | fibra vegetal | cotó","indumentària | peça de vestir | peça de roba principal | vestit jaqueta | vestit de carrer $ indumentària | peça de vestir | peça de roba principal | vestit jaqueta $ indumentària | peça de vestir | roba interior | cosset $ indumentària | peça de vestir | roba interior","fibra | fibra natural | fibra vegetal | cotó","indumentària | peça de vestir | roba interior | enagos de cos sencer $ indumentària | peça de vestir | roba interior","roba interior","enagos de cos sencer","test_id","change underwear for full-body girdles."
"costume_022812","art_075791","fibra | fibra natural | fibra vegetal | cotó","indumentària | peça de vestir | peça de roba principal | vestit jaqueta | vestit de carrer $ indumentària | peça de vestir | peça de roba principal | vestit jaqueta $ indumentària | peça de vestir | roba interior | cosset $ indumentària | peça de vestir | roba interior","fibra | fibra natural | fibra vegetal | cotó","indumentària | peça de vestir | roba interior | faixa","roba interior","faixa","test_id","change underwear for band."
"costume_022812","costume_023887, costume_019608","fibra | fibra natural | fibra vegetal | cotó","indumentària | peça de vestir | peça de roba principal | vestit jaqueta | vestit de carrer $ indumentària | peça de vestir | peça de roba principal | vestit jaqueta $ indumentària | peça de vestir | roba interior | cosset $ indumentària | peça de vestir | roba interior","fibra | fibra natural | fibra vegetal | cotó","indumentària | roba d'home $ indumentària | peça de vestir | peça de roba exterior $ indumentària | peça de vestir | peça de roba principal | vestit jaqueta $ indumentària | peça de vestir | peça de roba principal | vestit jaqueta | vestit de carrer $ indumentària | roba de protecció | granota","roba interior","peça de roba exterior","test_id","change underwear for outerwear."
"costume_022812","costume_034841","fibra | fibra natural | fibra vegetal | cotó","indumentària | peça de vestir | peça de roba principal | vestit jaqueta | vestit de carrer $ indumentària | peça de vestir | peça de roba principal | vestit jaqueta $ indumentària | peça de vestir | roba interior | cosset $ indumentària | peça de vestir | roba interior","fibra | fibra natural | fibra vegetal | cotó","indumentària | peça de vestir | roba interior | samarreta interior","roba interior","samarreta interior","test_id","change underwear for undershirt."
"costume_022812","costume_033908, costume_033909","fibra | fibra natural | fibra vegetal | cotó","indumentària | peça de vestir | peça de roba principal | vestit jaqueta | vestit de carrer $ indumentària | peça de vestir | peça de roba principal | vestit jaqueta $ indumentària | peça de vestir | roba interior | cosset $ indumentària | peça de vestir | roba interior","fibra | fibra natural | fibra vegetal | cotó","indumentària | peça de vestir | roba interior | sotafaldilles $ indumentària | peça de vestir | roba interior | sotafaldilles | enagos $ indumentària | peça de vestir | roba interior | crinolina $ indumentària | peça de vestir | roba interior","roba interior","sotafaldilles","test_id","change underwear for petticoat."
"costume_022812","textile_007780","fibra | fibra natural | fibra vegetal | cotó","indumentària | peça de vestir | peça de roba principal | vestit jaqueta | vestit de carrer $ indumentària | peça de vestir | peça de roba principal | vestit jaqueta $ indumentària | peça de vestir | roba interior | cosset $ indumentària | peça de vestir | roba interior","material tèxtil | cotó","indumentària | peça de vestir | peça de roba principal | caftà $ labor | brodat","vestit jaqueta","caftà","test_id","change jacket suit for caftan."
"costume_022812","costume_025503","fibra | fibra natural | fibra vegetal | cotó","indumentària | peça de vestir | peça de roba principal | vestit jaqueta | vestit de carrer $ indumentària | peça de vestir | peça de roba principal | vestit jaqueta $ indumentària | peça de vestir | roba interior | cosset $ indumentària | peça de vestir | roba interior","fibra | fibra natural | fibra vegetal | cotó","indumentària | peça de vestir | peça de roba principal | camisa $ indumentària | peça de vestir | peça de roba principal | vestit jaqueta $ indumentària | peça de vestir | peça de roba principal | vestit jaqueta | vestit de carrer $ indumentària | peça de vestir | peça de roba principal | camisa | samarreta","vestit jaqueta","camisa","test_id","change jacket suit for shirt."
"costume_022812","costume_011604","fibra | fibra natural | fibra vegetal | cotó","indumentària | peça de vestir | peça de roba principal | vestit jaqueta | vestit de carrer $ indumentària | peça de vestir | peça de roba principal | vestit jaqueta $ indumentària | peça de vestir | roba interior | cosset $ indumentària | peça de vestir | roba interior","fibra | fibra natural | fibra vegetal | cotó","indumentària | peça de vestir | peça de roba principal | pantalons $ indumentària | peça de vestir | peça de roba principal | jaqueta $ indumentària | peça de vestir | peça de roba principal | vestit jaqueta $ indumentària | peça de vestir | peça de roba principal | vestit jaqueta | vestit de carrer $ indumentària | roba esportiva | barbote $ indumentària | peça de vestir | peça de roba principal | pantalons curts $ indumentària | peça de vestir | peça de roba principal | pantalons curts | pantalons curts esportius","vestit jaqueta","jaqueta","test_id","change jacket suit for jacket."
